"Notes","County","County Code","Sex","Sex Code","Year","Year Code","Cause of death","Cause of death Code","Place of Death","Place of Death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Los Angeles County, CA","06037","Male","M","2020","2020","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marin County, CA","06041","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mendocino County, CA","06045","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Merced County, CA","06047","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monterey County, CA","06053","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monterey County, CA","06053","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Female","F","2020","2020","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",138,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, CA","06059","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Placer County, CA","06061","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Placer County, CA","06061","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Medical Facility - Inpatient","1",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Medical Facility - Outpatient or ER","2",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Female","F","2020","2020","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Medical Facility - Inpatient","1",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Medical Facility - Outpatient or ER","2",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Other","7",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",92,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Inpatient","1",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Riverside County, CA","06065","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",64,Not Applicable,Not Applicable,Not Applicable,Not Applicable
